Timestamp,Side,Thought entry price,Actual entry price,Spread,Velocity,OrderID,Size,Tick_1,Tick_2,Tick_3,Tick_4,Tick_5,Tick_6,Tick_7,Tick_8
1764688826.4765377,UP,0.35,0.39,0.01,2532.5,0xa298decc768664461176596340517bf3a9b7fab61a9b24e76305e4d08b97989b,2.77,0.38,0.36,0.36,0.36,0.36,0.36,0.35,0.35
1764688820.2774253,DOWN,0.69,0.7,0.02,-1425.9,0xd739b7d0a7c37d0b4840d035c2f7d6203db84b3598c1a53a097d931351d3c262,1.54,0.7,0.69,0.69,0.68,0.67,0.67,0.66,0.65
1764688933.676186,DOWN,0.67,0.68,0.01,-1426.6,0x3b9f5f20c54459824d7d65caf384dcf619bebfa1383f3caa302d69564609aefe,1.59,0.68,0.68,0.68,0.68,0.68,0.69,0.69,0.71
1764688929.209082,UP,0.31,0.33,0.01,1001.2,0x696ad03ad70cf132f70235db0e2eff77b51eb5471ccd3be54a4bd6039d0e26be,3.27,0.36,0.34,0.33,0.34,0.35,0.35,0.35,0.36
1764688917.309766,DOWN,0.75,0.75,0.01,-2143.5,0x9f5cf6eb9f4529579a4adf8622e71337c9d2614c1b1201408d9669c622564d5d,1.44,0.76,0.76,0.76,0.76,0.77,0.76,0.76,0.76
1764688912.5594137,UP,0.24,0.26,0.01,3466.7,0xdc69dddafd93800cb768cf064f9518a9a5f8198c42d681762a176af997269dc6,4.15,0.27,0.28,0.28,0.28,0.28,0.28,0.28,0.27
1764688904.90564,DOWN,0.79,0.8,0.01,-1056.9,0x6d7a6a49d546ad5cdffe017a040fae4e1fc7671d901b9121503fd4d0df7147b4,1.35,0.8,0.8,0.79,0.79,0.79,0.79,0.8,0.8
1764688899.8188221,UP,0.23,0.24,0.01,1910.1,0x0810d2db625782846d2f1f97e38b602413d98bf87c63a53331dc88df4c0019d9,4.5,0.25,0.25,0.24,0.24,0.23,0.24,0.24,0.24
1764688893.4848592,UP,0.25,0.26,0.01,1142.3,0xbb07403b541ca93304ce47d7d47f21fed535445585e1c15270c1d8ab6466999c,4.15,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.26
1764688885.763361,DOWN,0.72,0.73,0.01,-1749.9,0xdc5725c269cb5c9baf97f42e6afc234f0a26727949f6bb6e1a8b4626101f9610,1.48,0.73,0.72,0.72,0.73,0.73,0.72,0.72,0.72
1764688880.6467075,UP,0.32,0.33,0.02,1033.7,0xe22973834ba4a4412eeca00f37cf45e2919adb06b3a2787d577b8fd6d3e15674,3.27,0.33,0.33,0.34,0.34,0.33,0.33,0.33,0.31
1764688984.3378818,UP,0.26,0.27,0.02,1827.5,0xe8f0408a4d140e955a4d5cb3748de2acd47392a3b8fa7d1ed77e7da72bc31bed,4.0,0.27,0.27,0.28,0.28,0.28,0.28,0.27,0.27
1764688979.775101,DOWN,0.77,0.77,0.02,-2061.7,0x6663b5a500e751132aaf8f6ff5e650785b95405afe2cae5b6cfcfe773f9d35da,1.4,0.78,0.79,0.79,0.79,0.79,0.78,0.77,0.79
1764688973.2135336,DOWN,0.77,0.78,0.01,-2098.5,0x2f39a895ca32127caccc12c8db2d985d17a9e5086262b01a7731c7940ab8c397,1.38,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
1764688966.9390576,DOWN,0.76,0.76,0.01,-1018.2,0x49bac5fbe3f597f767485850c4fcf993d399a9730f4290b7dd7bd0bd08aef7ae,1.42,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.77
1764688959.556954,UP,0.26,0.26,0.01,1053.5,0x8dd9fc4869f454d01ce2e0eabd961879f267493a42286e13f05743a8b37358f8,4.15,0.26,0.26,0.26,0.25,0.25,0.25,0.26,0.26
1764688939.4943945,DOWN,0.71,0.72,0.02,-1084.0,0xc4dd629155ca4c6bd1e1865017b439059e6c38ecd3bcde7d1adbfdc9c2757002,1.5,0.72,0.72,0.72,0.72,0.72,0.72,0.71,0.71
1764689056.3468163,UP,0.23,0.24,0.01,1183.1,0xb786d5941b0a860332937cba02b243a28b5e53bbbe1863b479c77638f269b461,4.5,0.24,0.24,0.24,0.24,0.26,0.26,0.26,0.25
1764689051.140256,DOWN,0.7,0.72,0.01,-1159.3,0xddd4a8abc5d06e91ec8fc7f5523ea0603ec9981b865731137646e0f0103532fd,1.5,0.7,0.72,0.73,0.73,0.73,0.74,0.74,0.75
1764689041.963815,DOWN,0.71,0.73,0.01,-1326.7,0xe585875bd01f9001858e86f60251311f8811b959f92138ab92ec7b75d16b747e,1.48,0.73,0.74,0.74,0.74,0.75,0.75,0.75,0.76
1764689036.2385135,UP,0.29,0.3,0.01,1544.8,0x51aa751c6a9456642ec0027d1cf03e332995cba2116ead559cdf0095342758e1,3.6,0.31,0.31,0.31,0.31,0.31,0.31,0.32,0.31
1764689028.2095397,UP,0.27,0.28,0.01,1667.2,0x34f8f24b46846354c4ae1713895ccce49aeaa1a299da266bd1f396eb4250aa0e,3.86,0.29,0.29,0.28,0.28,0.3,0.3,0.3,0.3
1764689021.2765026,DOWN,0.74,0.73,0.02,-2844.1,0x5aae504d817947ccf0d2c9e8f48517ff31574ecdbe78ae4de6163dd848ca79a3,1.48,0.73,0.73,0.73,0.72,0.72,0.72,0.71,0.71
1764689015.9271178,UP,0.28,0.3,0.01,2389.5,0x266eaf4f0f3f70ff501101ab369fa253d5de9806adc9a43755bf9d8636a9eb5e,3.6,0.3,0.3,0.3,0.3,0.3,0.3,0.31,0.31
1764689008.341793,UP,0.31,0.32,0.01,1314.4,0x6b0b73e4ffa51d1a5c965a8c2d7bbb3993ba11bade74ea41deb6d2180aecf5f9,3.38,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.34
1764689002.5427334,DOWN,0.7,0.71,0.01,-1137.4,0x8345ad541de3ffba011e217c41550e886616481b14f6aaa8bd81c4d9cd9a9ac4,1.52,0.72,0.72,0.74,0.73,0.73,0.73,0.73,0.73
1764688996.7052937,UP,0.33,0.34,0.02,1099.7,0x1c3a3d375b912836d8f09211f2429b58ef332d11102f181ca2b103ef97b2d3c6,3.18,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32
1764689105.414578,UP,0.28,0.29,0.01,1034.1,0x00388201dbee212bfd45fd3b81ec6a5d33be8d64b6af42ed0e765364cd45763d,3.72,0.32,0.33,0.33,0.33,0.35,0.34,0.34,0.33
1764689099.6126015,UP,0.34,0.34,0.01,1631.4,0x489d5ec0a951e073321f26bd1b3e9e3c6e988afa0d240a02ccc06b54f4ae0f04,3.18,0.34,0.34,0.34,0.32,0.31,0.29,0.29,0.29
1764689092.5436032,UP,0.31,0.33,0.01,1098.2,0xf72d1ff61ec3a17f95b5b54ecb9bcd6818e579cc602bccffda583173736270c7,3.27,0.33,0.33,0.34,0.34,0.34,0.34,0.34,0.34
1764689086.6730068,DOWN,0.69,0.7,0.01,-1064.9,0xec451b9cf6692e0ac45ed85998ca83cb8c90884f4b99da0cba08a909625c23d0,1.54,0.7,0.72,0.72,0.72,0.72,0.72,0.72,0.72
1764689081.58917,UP,0.3,0.3,0.01,1496.3,0xce381f13f138386c5003d97b4f41379a824975a438323e5093a490be1f3cb432,3.6,0.3,0.3,0.31,0.31,0.32,0.32,0.32,0.34
1764689075.9299018,UP,0.27,0.29,0.01,1067.2,0x748288da37f3caf35d701fd376c84a5a8ae8097fc8699ff572b2e165adacbe2f,3.72,0.28,0.28,0.28,0.29,0.29,0.28,0.28,0.28
1764689070.6309257,DOWN,0.74,0.74,0.01,-1058.8,0xc18f63cdf275ada50f565c478366fb853f0403c3691a14967ba6c07411407f01,1.46,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
1764689065.4272678,DOWN,0.74,0.74,0.02,-1161.0,0x4dc53f50ae19e5acf5bac83fdd7798dc07dda57676a34a5507ca2374e301743f,1.46,0.73,0.73,0.74,0.75,0.75,0.75,0.75,0.77
1764689176.4018762,DOWN,0.82,0.83,0.01,-1022.5,0x2e13fa1f6555ff3be06bb29676015906e64f7fef5a7e5091137ca5419e2f630d,1.3,0.83,0.83,0.83,0.83,0.82,0.82,0.81,0.81
1764689169.4046378,DOWN,0.82,0.84,0.01,-1029.7,0x615b76f0fa46b22afb50fd1831a3e3911c39d88e9d07b83fd6acc049dd3c6fd9,1.29,0.84,0.85,0.85,0.85,0.85,0.85,0.85,0.85
1764689157.7363796,DOWN,0.74,0.76,0.01,-1241.2,0x0e5fc3dd422d6334745b84f08ab3446ec40fbf1ef7c119d4dfb311dc18852f4d,1.42,0.76,0.75,0.75,0.76,0.76,0.76,0.78,0.78
1764689151.0961888,UP,0.23,0.24,0.01,1411.0,0x53f38b36442c79e958ad65a677cb0b9b567b4fc1a05904f47d66ac7204d28549,4.5,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.25
1764689145.34437,UP,0.19,0.22,0.01,1239.4,0x8d0bc52081d05520ce0c89536a273b08b6c59c202045dd668e3e16407a372248,4.91,0.21,0.2,0.2,0.2,0.2,0.19,0.19,0.19
1764689135.3844352,UP,0.21,0.22,0.01,1074.7,0xa931137cfbc9783f78c58ff4ca063b4e6d2680ac2d6831af79abc422f16b9938,4.91,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21
1764689130.2323577,DOWN,0.76,0.77,0.01,-1049.2,0x3ca0164416b14c5a9ca3bf7b30ac77683a18de00306a0c9bd21e5160a31ff451,1.4,0.77,0.77,0.78,0.78,0.78,0.78,0.78,0.78
1764689122.996878,UP,0.28,0.31,0.01,1060.1,0xa189c88368f3e39dae8f5d65da031755d9b607802209f19dc1f7b60cb72451b1,3.48,0.3,0.3,0.31,0.31,0.31,0.31,0.31,0.3
1764689117.233624,DOWN,0.65,0.68,0.01,-5962.5,0xcca0da6d91cc82814bdc8044d9aaf92ac1e5f4646cd156ad5af58c0a8683e34b,1.59,0.69,0.69,0.69,0.69,0.69,0.68,0.68,0.72
1764689203.1444345,UP,0.16,0.16,0.01,1006.3,0x78821965ec259f3c200c1a9e5b317c645d4123e072d0ee129315b3362a9e37cc,6.75,0.16,0.16,0.13,0.13,0.13,0.14,0.14,0.15
1764689187.8034017,DOWN,0.85,0.86,0.02,-1464.4,0x32532dcba0180bdba2501e06edd27fcc75204fcaf7e3bea444ce25c11b69269b,1.26,0.87,0.88,0.88,0.88,0.88,0.86,0.87,0.87
1764689181.7775958,DOWN,0.81,0.82,0.02,-1603.6,0xb35e00515aa25a968d5219377aaf96a62f91c72ec694cc4f0ccd48057888d4e9,1.32,0.82,0.84,0.84,0.85,0.86,0.86,0.86,0.86
1764689415.6369889,UP,0.57,0.57,0.02,1000.6,0x64f1b60aa65a951dc4ef57c67843bc3c21baaf592fc9a69044f567a8a279e2d8,1.89,0.58,0.57,0.56,0.57,0.57,0.57,0.58,0.58
1764689410.2516737,UP,0.55,0.55,0.01,1022.9,0x81453de3fd4db5465798faaf40be9e4ea2f3c5142e77a5075fd88fd9dfe26124,1.96,0.5,0.49,0.52,0.52,0.53,0.53,0.53,0.54
1764689469.4272904,DOWN,0.45,0.47,0.01,-1352.7,0xb7e26f8dcaae86c9d0a34607700d600bc48e72b9a300b5ecb55bac860a435796,2.3,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.48
1764689462.0118876,UP,0.56,0.6,0.01,1026.4,0xa904186628da6315089377f55d78c634a481948e4022a1c53c127c67048eb840,1.8,0.6,0.6,0.61,0.61,0.61,0.61,0.61,0.6
1764689455.4414093,UP,0.59,0.59,0.01,1025.0,0x388af05a174bc7c45d9cf707eab2f1fe98cf06d942d3f37f0a286477e3b736ad,1.83,0.6,0.6,0.6,0.6,0.61,0.6,0.61,0.6
1764689443.1490138,DOWN,0.41,0.42,0.02,-1249.6,0x505da4175558931559daa09754f5dd1fc2a0aae8f6f04e417ad006e9f91828f9,2.57,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43
1764689435.3614864,DOWN,0.43,0.43,0.01,-1048.8,0x08943f6bcfb0ced6b6cb69ed25ec71ff5e57df2cc471e9899077225564885e57,2.51,0.45,0.45,0.43,0.42,0.42,0.41,0.42,0.42
1764689429.960848,DOWN,0.46,0.46,0.01,-2576.1,0x2ee4f46337133d12737626a6076ccc4d622be14cd18f7e83310b091966ed7887,2.35,0.46,0.46,0.46,0.44,0.44,0.43,0.43,0.43
1764689421.4779866,UP,0.57,0.58,0.01,1289.5,0xb0e6f78360c0ee6836aa1d75a3f01322b87ebc61f29db57e842eb70b8d4d040d,1.86,0.6,0.6,0.59,0.59,0.6,0.59,0.58,0.58
1764689532.7337976,DOWN,0.3,0.33,0.01,-1224.1,0x3039028c89d1f6184bd0ba9a1d45bb099313d3a4c84463310701db6abf7d4ecb,3.27,0.32,0.32,0.34,0.35,0.35,0.35,0.35,0.35
1764689527.1618834,DOWN,0.32,0.33,0.01,-2394.1,0x8d6e23257aedf4a56207a3ec9265167df110f02bc49d83c43569a5321450806d,3.27,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.32
1764689521.9882963,DOWN,0.31,0.32,0.01,-1201.0,0x45867321f39f2240aa19a15c5ec2a2566bbebc58887827b8b6a4704d8a56a958,3.38,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
1764689514.1117806,UP,0.69,0.7,0.01,1568.0,0xf2aa825921b007bb0e0a73415d69590bc3cced523783c19b7a6bd01b921d9e7c,1.54,0.7,0.7,0.7,0.69,0.69,0.69,0.69,0.7
1764689507.5781476,UP,0.69,0.7,0.01,1000.3,0x7b83bf93614bc7ddf02e41b79088ecd06a92812a0be2ca83c566512357448bc4,1.54,0.7,0.7,0.72,0.71,0.71,0.72,0.72,0.72
1764689502.4694476,UP,0.63,0.65,0.01,1021.9,0xcbd9a17797b2038ba5c60648af23043211055967dd2f3f246d714510e2402a75,1.66,0.65,0.64,0.64,0.65,0.65,0.65,0.65,0.66
1764689495.9782476,UP,0.59,0.6,0.01,1646.7,0x36aa346c4b3f818a93b0cfd1ed4f36cc3fb8e40e13d05be111f4f92e49aa0894,1.8,0.59,0.6,0.6,0.6,0.62,0.62,0.62,0.62
1764689488.1822858,UP,0.57,0.57,0.01,1068.3,0x106752f3b1c57872afb1a1cc134632fe71c4a6b77451dd28e092f6980506e390,1.89,0.57,0.56,0.56,0.56,0.55,0.56,0.56,0.56
1764689591.4242039,UP,0.61,0.61,0.01,2406.4,0x7a3c430fc7c0e968d0d90166bb153a475707a5dd00c40095ea1dc812aafed8f5,1.77,0.61,0.6,0.6,0.61,0.6,0.6,0.59,0.59
1764689585.3076377,DOWN,0.39,0.4,0.01,-1007.0,0x410a438fd353b30009c45dc0a92b354eb21d8ee91bd3a4d9e885ceb49e3bd156,2.7,0.4,0.4,0.41,0.41,0.41,0.41,0.41,0.41
1764689578.674699,DOWN,0.35,0.36,0.01,-1562.6,0xdd243c2b4955d8ca7fab4dff83c52920bafd7798da6312fbaadc8957af137f24,3.0,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
1764689572.1747103,UP,0.68,0.69,0.02,1118.4,0xc5494f383a8d36a149b4e42abd1e5c92b1b761d2890f3d0b5823d48cbda15ba5,1.57,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.68
1764689566.4391665,DOWN,0.32,0.33,0.02,-1183.0,0x25a3f82ba122cb9aa98c2efc0fd2354ec25f3bdecb64cb4b0e0d7e281a904798,3.27,0.33,0.33,0.35,0.36,0.36,0.35,0.35,0.34
1764689558.482516,DOWN,0.35,0.36,0.01,-1136.7,0x190670a151cfbc11dd912c80682dc74b336686ff6eab69fcae2b2da3d5ed5923,3.0,0.36,0.36,0.37,0.36,0.35,0.35,0.35,0.34
1764689552.2872324,DOWN,0.31,0.34,0.01,-1002.8,0xfdc8b894c25355547d7ceb356904e036d0cb2edede9ae73df61c0a10bc330018,3.18,0.34,0.34,0.34,0.35,0.35,0.35,0.35,0.35
1764689544.3441234,DOWN,0.27,0.3,0.01,-1976.4,0xcfaae58784b6bd458d29c2728a148895f1255d5eb58bac209b8e0e993f7889c9,3.6,0.29,0.31,0.31,0.3,0.3,0.3,0.31,0.31
1764689538.5213263,UP,0.67,0.68,0.01,1455.9,0xa250a07c5b9af8be83b958a578845132635886872d521a723c53a9da579cea4c,1.59,0.68,0.67,0.69,0.69,0.69,0.7,0.7,0.7
1764689655.6360755,DOWN,0.66,0.69,0.01,-1100.9,0x5a2ad008a894fc7067c19db3bfe8e1f1ff16b3952f3e1ea21b1795cd4697eafa,1.57,0.69,0.69,0.69,0.67,0.67,0.67,0.67,0.66
1764689649.03047,UP,0.37,0.38,0.01,1008.5,0x4549219392e09ae02419f1f08a602aee4e01a4bb8c5c22be443aae42825b6869,2.84,0.39,0.4,0.4,0.39,0.4,0.39,0.39,0.39
1764689641.866147,UP,0.26,0.29,0.01,1052.8,0x1a104ebfeed44147fcbcb5c1cada26e3258d02c63ae2abefe25ba47eb6367d03,3.72,0.3,0.3,0.3,0.3,0.31,0.31,0.31,0.34
1764689636.7904756,DOWN,0.7,0.73,0.01,-1502.2,0x63183236a0467a7408f1d113dc2a12ff5129a025d2003a2d0d8d33ba6ff8fd92,1.48,0.73,0.73,0.72,0.71,0.71,0.71,0.73,0.74
1764689631.5896213,UP,0.4,0.41,0.01,1514.7,0xac362e1f602227d37b6a8d031fc62f3b365493cc6daa4d47449e19cf79586687,2.63,0.41,0.41,0.41,0.4,0.4,0.39,0.4,0.4
1764689626.5475712,DOWN,0.61,0.61,0.01,-1282.4,0x0b68a7722217b3b37377df4fd70add9ccbb208e2878aa2fe925b559180236711,1.77,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
1764689621.4332898,UP,0.4,0.41,0.01,1652.8,0xab46577240a50481cc2b22adf7d50a960a739a4e19371abfa01bb1503fcbc8a0,2.63,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.41
1764689616.2535963,DOWN,0.58,0.6,0.02,-1571.8,0x761d68e6083d6ea1717c0d0ec02a80116ed17fbffd542aa706181b13048c1994,1.8,0.6,0.6,0.61,0.61,0.61,0.61,0.6,0.6
1764689611.0931633,DOWN,0.52,0.55,0.01,-1339.1,0x3d23041882feedfac92cb878942493983ec75430316f1b6c7f8fdbd0689716d0,1.96,0.55,0.55,0.57,0.57,0.57,0.57,0.58,0.58
1764689605.1645765,DOWN,0.46,0.47,0.01,-1033.9,0xce8abd039bbcf0da116a4cfbaeb2ac002c1174535820918b22ce315440e9302c,2.49,0.47,0.47,0.48,0.48,0.49,0.49,0.49,0.49
1764689599.5897655,DOWN,0.45,0.45,0.01,-1108.4,0x7a358e5c604f9fa144a04c2d80f285e4b2a77b19aa121b4b508564f78215e897,2.4,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
1764689712.328324,UP,0.32,0.33,0.01,1055.7,0x34d98c8106715e6f55cb7d0defdb251f97a44cc2739bfeba35c38ec5ba709536,3.27,0.34,0.34,0.34,0.34,0.34,0.34,0.36,0.36
1764689706.3576,DOWN,0.68,0.71,0.01,-1001.2,0xbefeea124080124041dc484a752002703c2d75693481cf2118509126f14e1383,1.52,0.71,0.71,0.71,0.71,0.71,0.7,0.7,0.71
1764689701.3294256,DOWN,0.58,0.6,0.01,-1040.1,0x0b518b9604d96b62b2c97a768d723105051ae4c928ecaa98808ba55f792e8833,1.8,0.61,0.65,0.68,0.68,0.68,0.67,0.67,0.66
1764689686.2304292,UP,0.42,0.43,0.01,1092.4,0xd6a9342bce8844713374ff481af48fc290388c7e410b01828bfa46983ce23e4e,2.51,0.43,0.42,0.41,0.41,0.42,0.41,0.42,0.41
1764689669.0456643,UP,0.38,0.39,0.02,1020.2,0x6a38094c86a26dbed824c92d30b24dd2376406a79710d9bdc9c7ded52de2740d,2.77,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
1764689661.7411656,UP,0.36,0.38,0.01,1668.0,0x71302d314387fb01ff8625db72db6c3ab2ff310f12da0995b3902076ac76f650,2.84,0.36,0.37,0.38,0.37,0.38,0.38,0.38,0.38
1764689736.7230358,DOWN,0.64,0.66,0.01,-1764.5,0xacd36880655bdab8d613e4e121d8db76347552ec3e0ef5a6a973ffea91acdc67,1.64,0.68,0.67,0.69,0.68,0.68,0.69,0.69,0.7
1764689730.6994786,DOWN,0.63,0.64,0.02,-1017.3,0xa65253a83a054ace29945c5f1271777d5a1677a2171b70f2a972075609966699,1.69,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
1764689725.6972184,UP,0.4,0.41,0.02,1267.9,0x99035cce89d4578de49c87a2042917123d4d96438d3d803836afd0fc3ea2c3ef,2.63,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.41
1764689924.3463552,UP,0.65,0.67,0.01,1641.2,0x4bda6c370de276c7fb1054898bcebf16c08dbad3e51aba49442e2918b1c0059b,1.61,0.66,0.66,0.67,0.67,0.67,0.67,0.67,0.67
1764689911.7596073,DOWN,0.34,0.35,0.01,-1085.2,0xdbd44045709965a975affdbdbbeeb8f63faed9bfd17933e314735ecb5183a427,3.09,0.34,0.34,0.34,0.34,0.33,0.33,0.34,0.34
1764689905.4457293,UP,0.72,0.73,0.01,1074.5,0x5452f525ff16a39a78f3963b5a15ea8c2f3e6393f1dae52982058be7351d0678,1.48,0.73,0.72,0.72,0.72,0.71,0.71,0.7,0.7
1764689897.4312875,UP,0.69,0.7,0.01,1152.8,0x011a4a75edcf4ecb120936203ca509a4fb7db3d59b30f06e963ab81ad40c0ae6,1.54,0.71,0.71,0.71,0.71,0.71,0.71,0.7,0.71
1764689891.8749657,UP,0.63,0.64,0.01,2492.5,0xad4d77203724770ae97a111570005105e04f8497e2b6ab426e3b3b718a92fae2,1.69,0.63,0.64,0.65,0.65,0.65,0.65,0.66,0.66
1764689881.0094345,UP,0.58,0.59,0.01,1471.9,0x568155d67f7f6e58af599ddcde55e88299138089390064d0d8419db0f2ed87a2,1.83,0.59,0.59,0.58,0.58,0.6,0.6,0.6,0.61
1764689989.4688115,UP,0.64,0.65,0.01,1335.4,0xd38a8a086b86b5d74172a42250707eab6e54448f3485d15017e714c1999e725e,1.66,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.66
1764689983.2894108,DOWN,0.37,0.38,0.01,-2249.5,0x91ed6b2e8111626d12e58e6e38e06343c08747a720a05bd47bbd148f0b375b82,2.84,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
1764689977.3148372,UP,0.62,0.62,0.01,1871.5,0x342ac4a780e7e0e8bc72aadf3303aa3702408d62c0e6e3059c69bd7609a8bd51,1.74,0.62,0.62,0.64,0.67,0.67,0.67,0.66,0.66
1764689968.2038774,UP,0.65,0.66,0.01,2065.1,0x4ea013a7517faa0ae482b809968121c00b4316c50135e56ffef1c5b52a28c111,1.64,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.65
1764689959.131105,DOWN,0.33,0.35,0.01,-2289.5,0x827fb0dd81d748d3a86ccce56e171e2fcec16c1318bce79957dfc4095b673be1,3.09,0.36,0.36,0.35,0.35,0.34,0.34,0.34,0.34
1764689951.6898837,DOWN,0.31,0.32,0.01,-1248.0,0x4726d6e65eefc1f7dae982591effd51e8ebdb59299161745ba2ba09b284eb75d,3.38,0.32,0.31,0.31,0.31,0.32,0.31,0.32,0.33
1764689946.1694233,DOWN,0.32,0.34,0.01,-1092.9,0xdedde622a6f1d468ea7306cb5eb90d89baff43b9dd36a2259527df07d03be064,3.18,0.34,0.34,0.34,0.34,0.34,0.35,0.34,0.35
1764689939.5727112,DOWN,0.29,0.3,0.01,-1313.4,0xa9790ccab8807320f93a59005845de838d5234074371e4a5a783b43e4794c740,3.6,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31
1764689932.950469,UP,0.69,0.71,0.01,1295.4,0xec5782da7ebb8a3f0778ef23c30deac07117ad11660a09eaa7b6c592849e4ade,1.52,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
1764690040.104074,UP,0.83,0.84,0.02,1056.7,0x558719d991f24a00ce95f20ff2af80241320ed00563f1253db595239bde02e87,1.29,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
1764690034.1799266,UP,0.81,0.81,0.02,1044.9,0x951c07674da31384b2ef829ab7bf5e5d8be9b925d28683f0fbaab98fc0e8817f,1.33,0.81,0.81,0.81,0.81,0.81,0.82,0.82,0.82
1764690027.7653506,DOWN,0.19,0.21,0.01,-1374.2,0xfaf554397bff67e68f8d01325626f1a4cd697aebbcc9b19e682cb045da793ff8,5.14,0.21,0.21,0.22,0.22,0.22,0.22,0.23,0.23
1764690013.435747,DOWN,0.22,0.21,0.02,-1049.2,0x6a1fb219c4d43571e9ba08340c90d96867cf87f9f18df7ed1f7fd445bab988b9,5.14,0.21,0.21,0.21,0.23,0.23,0.23,0.22,0.22
1764690008.1294267,DOWN,0.2,0.21,0.01,-1049.3,0xa0c10a2d3226ae32c1e2ae5439bb20a152ef30057a0f1d8ba0b451a69744fe90,5.14,0.23,0.23,0.23,0.23,0.23,0.22,0.23,0.22
1764690002.3859391,UP,0.72,0.75,0.01,1284.4,0x3950309d9c7bed56bb6d08c6871c5574deb810716c6677c3a86c8fe3806b1d72,1.44,0.75,0.77,0.77,0.77,0.78,0.79,0.79,0.8
1764689996.8662312,UP,0.7,0.72,0.01,1115.6,0x7c888dcb64d9bd730ea442af33c85bfc7a37d604393767405046866975ee2b35,1.5,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
1764690349.3504024,UP,0.64,0.65,0.01,2119.0,0x1e5dee9c85e1d3afdfda846e428033ccb1e0e0eeed56ee71e4d22146da73f9c0,1.66,0.65,0.65,0.65,0.65,0.65,0.66,0.66,0.66
1764690342.5238302,DOWN,0.38,0.35,0.01,-2125.3,0x232412713f831e9d9611b89f55df052fac61fc02430365bc926a49f9c5547700,3.09,0.36,0.35,0.35,0.36,0.36,0.36,0.36,0.37
1764690328.4462297,UP,0.63,0.65,0.01,1018.7,0x9cb6043bf571dc389b8188355aa8db92bc258c00a3d2b54a6999cd88fcc3dae6,1.66,0.65,0.65,0.66,0.66,0.66,0.67,0.67,0.67
1764690323.2247925,UP,0.59,0.6,0.01,1303.8,0xd467624fce36b12d47f079784eebb030748f4893030dac06b7da65be88e5a4f8,1.8,0.6,0.6,0.62,0.61,0.61,0.63,0.63,0.64
1764690308.40238,UP,0.53,0.56,0.01,1146.2,0x44261d76fabae3e02b96b1e9b36caba57139517373e4689b2fe6390103801dba,1.93,0.57,0.57,0.57,0.58,0.57,0.59,0.59,0.58
1764690412.8827114,DOWN,0.39,0.42,0.01,-1868.7,0x80defa60fe3c59dd65a86a4af6f84e4f8e4f4c3f7d8c66a5ea928eefe36303da,2.57,0.42,0.43,0.43,0.43,0.41,0.41,0.41,0.4
1764690407.1898215,DOWN,0.34,0.35,0.01,-1096.5,0x03ee6dac94566cb866431775c5ad41c4c4c67d2bceb71c1b08691a3c5b2ad3b4,3.09,0.35,0.36,0.37,0.37,0.37,0.37,0.37,0.38
1764690395.0264003,UP,0.63,0.64,0.01,1561.7,0x634d5e7ba570552700167358db7ff8398925d0dbb75d803fa79d7d1f25edc9f5,1.69,0.63,0.64,0.63,0.63,0.63,0.64,0.66,0.67
1764690389.5792165,UP,0.66,0.68,0.01,1813.5,0x3e9f6630232ded8e7495fa31e0c911c9f934f3f4f473a281ca9078b967fd0627,1.59,0.67,0.67,0.67,0.66,0.66,0.66,0.65,0.65
1764690382.4925058,UP,0.65,0.66,0.01,1437.4,0x794a8543a49d9f8c12841622c71af4968018b888d49b532051e5475ede043da0,1.64,0.66,0.67,0.67,0.67,0.67,0.67,0.67,0.66
1764690376.2777708,UP,0.66,0.67,0.01,1129.2,0x9c289914001b2918b8a556c3c44e524a89ffa77b5c2374df7deb0eeb86d97c9e,1.61,0.67,0.67,0.66,0.66,0.65,0.65,0.65,0.65
